prclient,prid,pridfiltered,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault
,gid://shopify/ProductVariant/40445877125257,5045655612203,5045655612203,recoupe-trainer-white,https://stevemadden.co.uk/products/recoupe-trainer-white?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<p>We can’t help but to RECOUPE in the coolness of this trainer. A super-chunky sole makes this pair a surefire statement-maker.</p>
<ul>
<li>Color: White</li>
<li>Material upper: Fabric/Synthetic</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Platform height: 8.5 cm</li>
<li>Closure type: Laces</li>
<li>Article number: <span data-mce-fragment=""1"">SM11002328-04005-002</span>
</li>
</ul>","<p>We can’t help but to RECOUPE in the coolness of this trainer. A super-chunky sole makes this pair a surefire statement-maker.</p>
<ul>
<li>Color: White</li>
<li>Material upper: Fabric/Synthetic</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Platform height: 8.5 cm</li>
<li>Closure type: Laces</li>
<li>Article number: <span data-mce-fragment=""1"">SM11002328-04005-002</span>
</li>
</ul>",49.00,49.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/products/SM11002328-04005-002_01.jpg?width=800,SNEAKERS,SNEAKERS,,,,,2,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/41172766982281,5045655088954,5045655088954,possession-e-trainer-black,https://stevemadden.co.uk/products/possession-e-trainer-black?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<p><span data-mce-fragment=""1""><span class=""ui-provider gp b c d e f g h i j k l m n o p q r s t u v w x y z ab ac ae af ag ah ai aj ak"" dir=""ltr"" data-mce-fragment=""1"">Get ready to meet the newest and more responsible version of the hottest trainer of the season; POSSESSION-E. This trainer features a chunky sole and monochrome color palette. </span></span></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Color: Black</li>
<li data-mce-fragment=""1"">Material upper: Fabric/synthetic</li>
<li data-mce-fragment=""1"">Size recommendation:<span> </span><span data-mce-fragment=""1"">We would recommend you to order your own size</span>
</li>
<li data-mce-fragment=""1"">Heel height: 7 cm</li>
<li data-mce-fragment=""1"">Closure type: Laces</li>
<li data-mce-fragment=""1"">Article number: SM19000033-04005-001</li>
</ul>
<p>Made in: China</p>
<p><br></p>","<p><span data-mce-fragment=""1""><span class=""ui-provider gp b c d e f g h i j k l m n o p q r s t u v w x y z ab ac ae af ag ah ai aj ak"" dir=""ltr"" data-mce-fragment=""1"">Get ready to meet the newest and more responsible version of the hottest trainer of the season; POSSESSION-E. This trainer features a chunky sole and monochrome color palette. </span></span></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Color: Black</li>
<li data-mce-fragment=""1"">Material upper: Fabric/synthetic</li>
<li data-mce-fragment=""1"">Size recommendation:<span> </span><span data-mce-fragment=""1"">We would recommend you to order your own size</span>
</li>
<li data-mce-fragment=""1"">Heel height: 7 cm</li>
<li data-mce-fragment=""1"">Closure type: Laces</li>
<li data-mce-fragment=""1"">Article number: SM19000033-04005-001</li>
</ul>
<p>Made in: China</p>
<p><br></p>",120.00,120.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/SM19000033-04005-001_01_1.jpg?width=800,SNEAKERS,SNEAKERS,,,,,41,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/41172767342729,5045655088756,5045655088756,possession-e-trainer-white,https://stevemadden.co.uk/products/possession-e-trainer-white?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<p><span data-mce-fragment=""1""><span class=""ui-provider gp b c d e f g h i j k l m n o p q r s t u v w x y z ab ac ae af ag ah ai aj ak"" dir=""ltr"" data-mce-fragment=""1"">Get ready to meet the newest and more responsible version of the hottest trainer of the season; POSSESSION-E. This trainer features a chunky sole and monochrome color palette</span></span>.</p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Color: White</li>
<li data-mce-fragment=""1"">Material upper: Fabric/synthetic</li>
<li data-mce-fragment=""1"">Size recommendation:<span> </span><span data-mce-fragment=""1"">We would recommend you to order your own size</span>
</li>
<li data-mce-fragment=""1"">Heel height: 7 cm</li>
<li data-mce-fragment=""1"">Closure type: Laces</li>
<li data-mce-fragment=""1"">Article number: <span data-mce-fragment=""1"">SM19000033-04005-002</span>
</li>
</ul>
<p><span data-mce-fragment=""1"">Made in: China</span></p>
<p><br></p>","<p><span data-mce-fragment=""1""><span class=""ui-provider gp b c d e f g h i j k l m n o p q r s t u v w x y z ab ac ae af ag ah ai aj ak"" dir=""ltr"" data-mce-fragment=""1"">Get ready to meet the newest and more responsible version of the hottest trainer of the season; POSSESSION-E. This trainer features a chunky sole and monochrome color palette</span></span>.</p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Color: White</li>
<li data-mce-fragment=""1"">Material upper: Fabric/synthetic</li>
<li data-mce-fragment=""1"">Size recommendation:<span> </span><span data-mce-fragment=""1"">We would recommend you to order your own size</span>
</li>
<li data-mce-fragment=""1"">Heel height: 7 cm</li>
<li data-mce-fragment=""1"">Closure type: Laces</li>
<li data-mce-fragment=""1"">Article number: <span data-mce-fragment=""1"">SM19000033-04005-002</span>
</li>
</ul>
<p><span data-mce-fragment=""1"">Made in: China</span></p>
<p><br></p>",120.00,120.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/products/SM11001910-04005-002_01_1.jpg?width=800,SNEAKERS,SNEAKERS,,,,,81,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/54881527234940,5045658865781,5045658865781,daybreak-sneaker-blk-action-leather,https://stevemadden.co.uk/products/daybreak-sneaker-blk-action-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<p>Step up your style game with these casual kicks! Perfect for strutting down the street or kicking back with friends, these trainers are your new go-to. Designed for those who dare to be different, their sleek black finish adds a touch of mystery to your everyday look. Whether you're hitting the town or just the local coffee shop, these shoes are ready to make a statement. Slip them on and let your feet do the talking!</p>
<ul>
<li>Color: Black</li>
<li>Material upper: Leather</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Platform height: 2 cm</li>
<li>Closure type: Velcro</li>
<li>Article number: SM11003846-03005-05O</li>
</ul>","<p>Step up your style game with these casual kicks! Perfect for strutting down the street or kicking back with friends, these trainers are your new go-to. Designed for those who dare to be different, their sleek black finish adds a touch of mystery to your everyday look. Whether you're hitting the town or just the local coffee shop, these shoes are ready to make a statement. Slip them on and let your feet do the talking!</p>
<ul>
<li>Color: Black</li>
<li>Material upper: Leather</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Platform height: 2 cm</li>
<li>Closure type: Velcro</li>
<li>Article number: SM11003846-03005-05O</li>
</ul>",69.00,69.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/SM11003846-03005-05O_01.jpg?width=800,SNEAKERS,SNEAKERS,,,,,5,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/54883025092988,5020414398826,5020414398826,alysha-sneaker-beige-gold,https://stevemadden.co.uk/products/alysha-sneaker-beige-gold?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<p>Step up your trainer game with these beige and white kicks that scream casual cool. Perfect for those laid-back vibes, these shoes are your go-to for comfort and style. Whether you're strolling through the city or just kicking back with friends, these trainers have you covered. Their trendy design ensures you'll stand out in any crowd, while the neutral colors make them versatile for any outfit. Slip them on and let your feet do the talking!</p>
<ul>
<li>Color: Beige Gold<br>
</li>
<li>Material upper: Leather<br>
</li>
<li>Size recommendation: We would recommend you to order your normal size.</li>
<li>Closure type: Laces<br>
</li>
<li>Article number: SM11003383-03008-BGO</li>
</ul>","<p>Step up your trainer game with these beige and white kicks that scream casual cool. Perfect for those laid-back vibes, these shoes are your go-to for comfort and style. Whether you're strolling through the city or just kicking back with friends, these trainers have you covered. Their trendy design ensures you'll stand out in any crowd, while the neutral colors make them versatile for any outfit. Slip them on and let your feet do the talking!</p>
<ul>
<li>Color: Beige Gold<br>
</li>
<li>Material upper: Leather<br>
</li>
<li>Size recommendation: We would recommend you to order your normal size.</li>
<li>Closure type: Laces<br>
</li>
<li>Article number: SM11003383-03008-BGO</li>
</ul>",59.00,59.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/SM11003383-03008-BGO_01_8f75b037-c144-4f2a-9709-0ed518b040dc.jpg?width=800,SNEAKERS,SNEAKERS,,,,,2,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55033917571452,5020414575982,5020414575982,jelora-sneaker-leopard,https://stevemadden.co.uk/products/jelora-sneaker-leopard?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Leopard<br>
</li>
<li>Size recommendation: We would recommend you to order your own size.</li>
<li>Platform height: 2 cm</li>
<li>Closure type: Laces</li>
</ul>","<ul>
<li>Color: Leopard<br>
</li>
<li>Size recommendation: We would recommend you to order your own size.</li>
<li>Platform height: 2 cm</li>
<li>Closure type: Laces</li>
</ul>",100.00,100.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/ELORA-M-LEOPARD_01_grande_7cbd789d-3457-414b-a7ba-8cdadd058be8.webp?width=800,SNEAKERS,SNEAKERS,,,,,4,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55033917768060,5020414575739,5020414575739,jelora-sneaker-dark-brown,https://stevemadden.co.uk/products/jelora-sneaker-dark-brown?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Dark brown <br>
</li>
<li>Size recommendation: We would recommend you to order your own size.</li>
<li>Platform height: 2 cm</li>
<li>Closure type: Laces</li>
</ul>","<ul>
<li>Color: Dark brown <br>
</li>
<li>Size recommendation: We would recommend you to order your own size.</li>
<li>Platform height: 2 cm</li>
<li>Closure type: Laces</li>
</ul>",100.00,100.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/ELORA-DK-BROWN_01_grande_501716f3-f551-467f-b71c-d341af471540.webp?width=800,SNEAKERS,SNEAKERS,,,,,3,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55056505504124,5020414473868,5020414473868,emporia-sneaker-burgundy-multi,https://stevemadden.co.uk/products/emporia-sneaker-burgundy-multi?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Burgundy Multi<br>
</li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Heel height: 2,5 cm</li>
<li>Closure type: Laces</li>
<li>Article number: <span>SM11003419-03009-BUR</span>
</li>
</ul>","<ul>
<li>Color: Burgundy Multi<br>
</li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Heel height: 2,5 cm</li>
<li>Closure type: Laces</li>
<li>Article number: <span>SM11003419-03009-BUR</span>
</li>
</ul>",59.00,59.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/JEMPORIA-BURGUNDY-SILVER_01.jpg?width=800,SNEAKERS,SNEAKERS,,,,,3,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55080089682300,8720857644074,8720857644074,lyonell-sneaker-white-grey,https://stevemadden.co.uk/products/lyonell-sneaker-white-grey?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: White Grey</li>
<li>Material upper: Leather</li>
<li>Size recommendation: We recommend you to order your own size</li>
<li>Platform height: 3 cm</li>
<li>Closure type: Laces</li>
<li>Article number: SM12000796-03005-739</li>
</ul>","<ul>
<li>Color: White Grey</li>
<li>Material upper: Leather</li>
<li>Size recommendation: We recommend you to order your own size</li>
<li>Platform height: 3 cm</li>
<li>Closure type: Laces</li>
<li>Article number: SM12000796-03005-739</li>
</ul>",79.00,79.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/SM12000796-03005-739_01.jpg?width=800,SNEAKERS,SNEAKERS,,,,,1,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55120306405756,5020414760203,5020414760203,privy-trainer-cherry-lacq-gold,https://stevemadden.co.uk/products/privy-trainer-cherry-lacq-gold?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Cherry Lacq gold<br>
</li>
<li>Material upper: Synthetic<br>
</li>
<li>Size recommendation: We would recommend you to order a size up.<br>
</li>
<li>Platform height: 7 cm<br>
</li>
<li>Closure type: Laces</li>
</ul>","<ul>
<li>Color: Cherry Lacq gold<br>
</li>
<li>Material upper: Synthetic<br>
</li>
<li>Size recommendation: We would recommend you to order a size up.<br>
</li>
<li>Platform height: 7 cm<br>
</li>
<li>Closure type: Laces</li>
</ul>",79.00,79.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/d856aa57-2555-4139-a39b-d6b2871f6433.jpg?width=800,SNEAKERS,SNEAKERS,,,,,2,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55363684958588,5020414754202,5020414754202,emporia-trainer-ivory-blue,https://stevemadden.co.uk/products/emporia-trainer-ivory-blue?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Ivory Blue</li>
<li>Material upper: Leather/synthetic </li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Heel height: 2,5 cm</li>
<li>Closure type: Laces</li>
<li>Article number: <span>SM11003419-02002-IBU</span>
</li>
</ul>","<ul>
<li>Color: Ivory Blue</li>
<li>Material upper: Leather/synthetic </li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Heel height: 2,5 cm</li>
<li>Closure type: Laces</li>
<li>Article number: <span>SM11003419-02002-IBU</span>
</li>
</ul>",59.00,59.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/EMPORIA-IVORY-BLUE_01.jpg?width=800,SNEAKERS,SNEAKERS,,,,,2,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55365964628348,5045659735069,5045659735069,divulge-c-bag-black-white,https://stevemadden.co.uk/products/divulge-c-bag-black-white?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: COW<br>
</li>
<li>Material upper: Leather<br>
</li>
<li>Size recommendation: We would recommend you to order a size up. </li>
<li>Closure type: Laces <br>
</li>
<li>Article number: 11005036-03001-034</li>
</ul>","<ul>
<li>Color: COW<br>
</li>
<li>Material upper: Leather<br>
</li>
<li>Size recommendation: We would recommend you to order a size up. </li>
<li>Closure type: Laces <br>
</li>
<li>Article number: 11005036-03001-034</li>
</ul>",79.00,79.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_DIVULGE-L_BLACK-WHITE-GOLD-COW01.jpg?width=800,SNEAKERS,SNEAKERS,,,,,1,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55366153240956,5020414480811,5020414480811,setback-r-trainer-gold,https://stevemadden.co.uk/products/setback-r-trainer-gold?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Gold</li>
<li>Material upper: Fabric</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Platform height: 4,5 cm</li>
<li>Closure type: Laces</li>
<li>Article number: 110034806-04004-045</li>
</ul>","<ul>
<li>Color: Gold</li>
<li>Material upper: Fabric</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Platform height: 4,5 cm</li>
<li>Closure type: Laces</li>
<li>Article number: 110034806-04004-045</li>
</ul>",69.00,69.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_SETBACK-R_GOLD_SIDE.jpg?width=800,SNEAKERS,SNEAKERS,,,,,6,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55366306693500,5020414399007,5020414399007,animates-e-trainer-wine-gry,https://stevemadden.co.uk/products/animates-e-trainer-wine-gry?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Wine Grey <br>
</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Platform height: 5 cm</li>
<li>Closure type: Laces</li>
<li>Article number: 11004763-03006-692</li>
</ul>","<ul>
<li>Color: Wine Grey <br>
</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Platform height: 5 cm</li>
<li>Closure type: Laces</li>
<li>Article number: 11004763-03006-692</li>
</ul>",59.00,59.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_ANIMATES_WINEGREY_SIDE.jpg?width=800,SNEAKERS,SNEAKERS,,,,,2,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55366469714300,5020414474025,5020414474025,euphoria-trainer-white-croco,https://stevemadden.co.uk/products/euphoria-trainer-white-croco?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<p>Step up your style game with these effortlessly cool kicks! Perfect for those casual outings where you want to look sharp without trying too hard. These white and silver trainers blend laid-back vibes with a splash of streetwise flair. Whether you're hitting the town or just chilling, they’ve got your back. The sleek design and versatile color make them the ultimate fashion statement. Slip into these trendsetters and let your feet do the talking. Who knew casual could look this good?</p>
<ul>
<li>Color: White Croco</li>
<li>Material upper: Synthetic</li>
<li>Size recommendation: We would recommend you to order your normal size.</li>
<li>Platform height: 3,5 cm</li>
<li>Closure type: Laces</li>
<li>Article number: SM11003591-02002-811</li>
</ul>","<p>Step up your style game with these effortlessly cool kicks! Perfect for those casual outings where you want to look sharp without trying too hard. These white and silver trainers blend laid-back vibes with a splash of streetwise flair. Whether you're hitting the town or just chilling, they’ve got your back. The sleek design and versatile color make them the ultimate fashion statement. Slip into these trendsetters and let your feet do the talking. Who knew casual could look this good?</p>
<ul>
<li>Color: White Croco</li>
<li>Material upper: Synthetic</li>
<li>Size recommendation: We would recommend you to order your normal size.</li>
<li>Platform height: 3,5 cm</li>
<li>Closure type: Laces</li>
<li>Article number: SM11003591-02002-811</li>
</ul>",59.00,59.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/SM11003591-811_01.jpg?width=800,SNEAKERS,SNEAKERS,,,,,1,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55366470205820,5020414754127,5020414754127,emporia-trainer-green-multi,https://stevemadden.co.uk/products/emporia-trainer-green-multi?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Green Multi</li>
<li>Material upper: Synthetic </li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Heel height: 2,5 cm</li>
<li>Closure type: Laces</li>
<li>Article number: SM11003419-02002-GMU</li>
</ul>","<ul>
<li>Color: Green Multi</li>
<li>Material upper: Synthetic </li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Heel height: 2,5 cm</li>
<li>Closure type: Laces</li>
<li>Article number: SM11003419-02002-GMU</li>
</ul>",59.00,59.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/SM11003419-03008-GREENMULTI_01.jpg?width=800,SNEAKERS,SNEAKERS,,,,,8,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55375571747196,5020414479167,5020414479167,power-1-trainer-buff-gold-white,https://stevemadden.co.uk/products/power-1-trainer-buff-gold-white?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Buff Gold / White</li>
<li>Material upper: Fabric/synthetic </li>
<li>Size recommendation:<span> </span><span>We would recommend you to order a size up. </span>
</li>
<li>Heel height: 5 cm</li>
<li>Closure type: Laces</li>
</ul>","<ul>
<li>Color: Buff Gold / White</li>
<li>Material upper: Fabric/synthetic </li>
<li>Size recommendation:<span> </span><span>We would recommend you to order a size up. </span>
</li>
<li>Heel height: 5 cm</li>
<li>Closure type: Laces</li>
</ul>",49.00,49.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/9eb0f3eb-3f38-4427-b1d9-6cacce81cc7b.jpg?width=800,SNEAKERS,SNEAKERS,,,,,3,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55413134426492,5020414471987,5020414471987,bantory-trainer-silver,https://stevemadden.co.uk/products/bantory-trainer-silver?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Silver</li>
<li>Material upper: Fabric/synthetic </li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Heel height: 4 cm</li>
<li>Closure type: Laces</li>
<li>
<span>Article number: </span>SM12000843-04004-751</li>
</ul>","<ul>
<li>Color: Silver</li>
<li>Material upper: Fabric/synthetic </li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Heel height: 4 cm</li>
<li>Closure type: Laces</li>
<li>
<span>Article number: </span>SM12000843-04004-751</li>
</ul>",79.00,79.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_MENS_BANTORY_SILVER_03.jpg?width=800,SNEAKERS,SNEAKERS,,,,,3,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55413391819132,5020414569790,5020414569790,serpent-trainer-blue,https://stevemadden.co.uk/products/serpent-trainer-blue?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Blue<br>
</li>
<li>Size recommendation: We recommend you to order your own size<br>
</li>
<li>Platform height: 3 cm</li>
<li>Closure type: Laces<br>
</li>
<li>Article number: SM12000802-03001-006</li>
</ul>","<ul>
<li>Color: Blue<br>
</li>
<li>Size recommendation: We recommend you to order your own size<br>
</li>
<li>Platform height: 3 cm</li>
<li>Closure type: Laces<br>
</li>
<li>Article number: SM12000802-03001-006</li>
</ul>",79.00,79.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_MENS_SERPENT_STORMY-WEATHER_01.jpg?width=800,SNEAKERS,SNEAKERS,,,,,1,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55449864438140,5020414568120,5020414568120,possess-h-trainer-taupe,https://stevemadden.co.uk/products/possess-h-trainer-taupe?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Taupe</li>
<li>Material upper: Fabric/Suede</li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Heel height: 6 cm</li>
<li>Closure type: Laces</li>
<li>Article number:<span> SM12000833-03006-482</span>
</li>
</ul>","<ul>
<li>Color: Taupe</li>
<li>Material upper: Fabric/Suede</li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Heel height: 6 cm</li>
<li>Closure type: Laces</li>
<li>Article number:<span> SM12000833-03006-482</span>
</li>
</ul>",69.00,69.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_MENS_POSSESS-H_TAUPE_03.jpg?width=800,SNEAKERS,SNEAKERS,,,,,1,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55487446385020,5020414421111,5020414421111,verdict-trainer-green-multi,https://stevemadden.co.uk/products/verdict-trainer-green-multi?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Green Multi</li>
<li>Material upper: Leather</li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Heel height: 2,5 cm</li>
<li>Closure type: Laces</li>
<li>Article number: SM11003817-03001-323</li>
</ul>","<ul>
<li>Color: Green Multi</li>
<li>Material upper: Leather</li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Heel height: 2,5 cm</li>
<li>Closure type: Laces</li>
<li>Article number: SM11003817-03001-323</li>
</ul>",49.00,49.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_VERDICT_GREEN-MULTI-SUEDE_SIDE.jpg?width=800,SNEAKERS,SNEAKERS,,,,,3,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55487446647164,5020414482266,5020414482266,verdict-trainer-blk-ylw,https://stevemadden.co.uk/products/verdict-trainer-blk-ylw?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Black/ Yellow</li>
<li>Material upper: Leather</li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Heel height: 2,5 cm</li>
<li>Closure type: Laces</li>
<li>Article number: SM11003817-03001-860</li>
</ul>","<ul>
<li>Color: Black/ Yellow</li>
<li>Material upper: Leather</li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Heel height: 2,5 cm</li>
<li>Closure type: Laces</li>
<li>Article number: SM11003817-03001-860</li>
</ul>",49.00,49.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_VERDICT_YELLOW-BLACK-SUEDE_SIDE.jpg?width=800,SNEAKERS,SNEAKERS,,,,,3,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55612376220028,5020414478016,5020414478016,mythical-trainer-blk-blk,https://stevemadden.co.uk/products/mythical-trainer-blk-blk?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Black/Black</li>
<li>Material upper: Fabric</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Platform height: 5 cm</li>
<li>Closure type: slip on</li>
<li>Article number:<span> SM11002749-04004-184</span>
</li>
</ul>","<ul>
<li>Color: Black/Black</li>
<li>Material upper: Fabric</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Platform height: 5 cm</li>
<li>Closure type: slip on</li>
<li>Article number:<span> SM11002749-04004-184</span>
</li>
</ul>",69.00,69.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVENMADDEN_SHOES_MYTHICAL_BLACK-BLACK_SIDE.jpg?width=800,SNEAKERS,SNEAKERS,,,,,3,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55612395323772,5020414501332,5020414501332,elora-trainer-burgundy-multi,https://stevemadden.co.uk/products/elora-trainer-burgundy-multi?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Burgundy Multi</li>
<li>Material upper: Suede/ Synthetic</li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Platform height: 2,5 cm </li>
<li>Article number: 11004884-03008-BUM</li>
</ul>","<ul>
<li>Color: Burgundy Multi</li>
<li>Material upper: Suede/ Synthetic</li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Platform height: 2,5 cm </li>
<li>Article number: 11004884-03008-BUM</li>
</ul>",59.00,59.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/ELORA-BURGUNDY-MULTI_01_web.jpg?width=800,SNEAKERS,SNEAKERS,,,,,5,,,,,,,,TRUE,TRUE
