prclient,prid,pridfiltered,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault
,gid://shopify/ProductVariant/57248244400508,5020414843319,5020414843319,skorcher-black-suede,https://stevemadden.co.uk/products/skorcher-black-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Step into elegance with the Skorcher Black Suede, a striking addition to the High Leg Boots collection. Crafted from luxurious black suede, these boots feature a sleek silhouette that complements any outfit with a touch of sophistication. The 90 mm heel adds just the right amount of height for a confident stride, while the premium cow suede material ensures comfort and durability.

<ul>
<li>Heel Height: 90 mm Heel</li>
<li>Material: Suede</li>
<li>Line Number: 6404300209</li>
</ul>","Step into elegance with the Skorcher Black Suede, a striking addition to the High Leg Boots collection. Crafted from luxurious black suede, these boots feature a sleek silhouette that complements any outfit with a touch of sophistication. The 90 mm heel adds just the right amount of height for a confident stride, while the premium cow suede material ensures comfort and durability.

<ul>
<li>Heel Height: 90 mm Heel</li>
<li>Material: Suede</li>
<li>Line Number: 6404300209</li>
</ul>",220.00,220.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6404300209_20.jpg?width=800,Boots,Boots,,,,,51,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57248244826492,5020414774002,5020414774002,stagecoach-black-leather,https://stevemadden.co.uk/products/stagecoach-black-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Step into timeless style with the Stagecoach Black Leather boots. Crafted from premium leather, these high leg boots offer a sleek black finish that complements any outfit. Designed with a comfortable 55 mm heel, they blend elegance and practicality effortlessly, making them a versatile addition to your wardrobe.

<ul>
  <li>Heel Height: 55 mm Heel</li>
  <li>Material: Leather</li>
  <li>Line Number: 6230800019</li>
</ul>","Step into timeless style with the Stagecoach Black Leather boots. Crafted from premium leather, these high leg boots offer a sleek black finish that complements any outfit. Designed with a comfortable 55 mm heel, they blend elegance and practicality effortlessly, making them a versatile addition to your wardrobe.

<ul>
  <li>Heel Height: 55 mm Heel</li>
  <li>Material: Leather</li>
  <li>Line Number: 6230800019</li>
</ul>",230.00,230.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6230800019_20.jpg?width=800,Boots,Boots,,,,,69,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57248245547388,5020414845238,5020414845238,miro-black-suede,https://stevemadden.co.uk/products/miro-black-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Step into timeless elegance with the Miro Black Suede ankle boots. Crafted from luxurious black suede, these boots combine sleek style with a comfortable 25 mm heel, making them perfect for both day and night wear. The refined silhouette and premium materials reflect quality and sophistication in every step.

<ul>
<li>Heel Height: 25 mm Heel</li>
<li>Material: Suede</li>
<li>Line Number: 6408500029</li>
</ul>","Step into timeless elegance with the Miro Black Suede ankle boots. Crafted from luxurious black suede, these boots combine sleek style with a comfortable 25 mm heel, making them perfect for both day and night wear. The refined silhouette and premium materials reflect quality and sophistication in every step.

<ul>
<li>Heel Height: 25 mm Heel</li>
<li>Material: Suede</li>
<li>Line Number: 6408500029</li>
</ul>",150.00,150.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6408500029_20.jpg?width=800,Boots,Boots,,,,,35,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57248245121404,5020414838728,5020414838728,skorcher-dark-brown-suede,https://stevemadden.co.uk/products/skorcher-dark-brown-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Step into style with the Skorcher Dark Brown Suede, a high leg boot that combines rich dark brown suede with the natural elegance of cow leather. Perfectly crafted for those who appreciate both fashion and quality, this boot offers a sleek silhouette elevated by a 90 mm heel, adding just the right amount of height and sophistication.

<ul>
  <li>90 mm Heel</li>
  <li>Suede</li>
  <li>Line number: 6404331209</li>
</ul>","Step into style with the Skorcher Dark Brown Suede, a high leg boot that combines rich dark brown suede with the natural elegance of cow leather. Perfectly crafted for those who appreciate both fashion and quality, this boot offers a sleek silhouette elevated by a 90 mm heel, adding just the right amount of height and sophistication.

<ul>
  <li>90 mm Heel</li>
  <li>Suede</li>
  <li>Line number: 6404331209</li>
</ul>",220.00,220.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6404331209_20.jpg?width=800,Boots,Boots,,,,,54,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57248245842300,5020414841841,5020414841841,miro-brown-suede,https://stevemadden.co.uk/products/miro-brown-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Step into effortless style with the Miro Brown Suede ankle boots. Crafted from rich brown suede derived from premium cow leather, these boots combine classic charm with modern comfort. Their sleek silhouette is elevated by a subtle 25 mm heel, perfect for adding a touch of sophistication to any outfit.

<ul>
<li>Heel Height: 25 mm Heel</li>
<li>Material: Suede</li>
<li>Line number: 6408539029</li>
</ul>","Step into effortless style with the Miro Brown Suede ankle boots. Crafted from rich brown suede derived from premium cow leather, these boots combine classic charm with modern comfort. Their sleek silhouette is elevated by a subtle 25 mm heel, perfect for adding a touch of sophistication to any outfit.

<ul>
<li>Heel Height: 25 mm Heel</li>
<li>Material: Suede</li>
<li>Line number: 6408539029</li>
</ul>",150.00,150.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6408539029_20.jpg?width=800,Boots,Boots,,,,,30,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57253307318652,5020415120228,5020415120228,morals-wheat-nubuck,https://stevemadden.co.uk/products/morals-wheat-nubuck?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Morals Wheat Nubuck ankle boots blend bold style with refined craftsmanship. Featuring a striking tan leather nubuck upper, these boots showcase a pointed toe and a sleek 100 mm heel that adds a sophisticated edge. The contrasting dark cuff and lace-up front with gold-tone eyelets bring a touch of rugged elegance, while the side zipper ensures easy wear. Perfectly balancing fashion and function, these boots are a standout addition to any wardrobe.

<ul>
<li>Heel Height: 100 mm Heel</li>
<li>Material: Leather Nubuck</li>
<li>Line Number: 6513533199</li>
</ul>","The Morals Wheat Nubuck ankle boots blend bold style with refined craftsmanship. Featuring a striking tan leather nubuck upper, these boots showcase a pointed toe and a sleek 100 mm heel that adds a sophisticated edge. The contrasting dark cuff and lace-up front with gold-tone eyelets bring a touch of rugged elegance, while the side zipper ensures easy wear. Perfectly balancing fashion and function, these boots are a standout addition to any wardrobe.

<ul>
<li>Heel Height: 100 mm Heel</li>
<li>Material: Leather Nubuck</li>
<li>Line Number: 6513533199</li>
</ul>",200.00,200.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6513533199_20.jpg?width=800,Boots,Boots,,,,,61,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57291730387324,5020414834416,5020414834416,jeter-black,https://stevemadden.co.uk/products/jeter-black?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Step into style with the Jeter Black ankle boots, a striking addition to your footwear collection. Crafted from high-quality synthetic materials, these boots feature a sophisticated black combination colour that effortlessly complements any outfit. The sleek design is elevated by a 45 mm heel, providing just the right amount of lift for both comfort and elegance.

<ul>
  <li>45 mm Heel</li>
  <li>Material: Synthetic</li>
  <li>Line Number: 6400005979</li>
</ul>","Step into style with the Jeter Black ankle boots, a striking addition to your footwear collection. Crafted from high-quality synthetic materials, these boots feature a sophisticated black combination colour that effortlessly complements any outfit. The sleek design is elevated by a 45 mm heel, providing just the right amount of lift for both comfort and elegance.

<ul>
  <li>45 mm Heel</li>
  <li>Material: Synthetic</li>
  <li>Line Number: 6400005979</li>
</ul>",130.00,130.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6400005979_20.jpg?width=800,Ankle Boots,Ankle Boots,,,,,52,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57291731140988,5020414834652,5020414834652,checklist-black-suedette,https://stevemadden.co.uk/products/checklist-black-suedette?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Step into style with the Checklist Black Suedette ankle boots, crafted from soft black suedette fabric for a chic and versatile look. These boots feature a sleek silhouette and a comfortable 45 mm heel, perfect for adding a touch of elegance to any outfit.

<ul>
<li>Heel Height: 45 mm Heel</li>
<li>Material: Suedette</li>
<li>Line Number: 6400400799</li>
</ul>","Step into style with the Checklist Black Suedette ankle boots, crafted from soft black suedette fabric for a chic and versatile look. These boots feature a sleek silhouette and a comfortable 45 mm heel, perfect for adding a touch of elegance to any outfit.

<ul>
<li>Heel Height: 45 mm Heel</li>
<li>Material: Suedette</li>
<li>Line Number: 6400400799</li>
</ul>",100.00,100.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6400400799_20.jpg?width=800,Ankle Boots,Ankle Boots,,,,,118,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57291730911612,5020414839671,5020414839671,checklist-dark-brown-suedette,https://stevemadden.co.uk/products/checklist-dark-brown-suedette?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Checklist Dark Brown Suedette ankle boots blend sleek sophistication with a playful edge. Crafted from soft, dark brown suedette fabric, these boots feature a pointed toe and a subtle, elegant kitten heel, perfect for adding a touch of refinement to any outfit. The smooth texture and rich colour make them a versatile choice for both day and evening wear.

<ul>
<li>Heel Height: 45 mm Heel</li>
<li>Material: Suedette</li>
<li>Line Number: 6400431799</li>
</ul>","The Checklist Dark Brown Suedette ankle boots blend sleek sophistication with a playful edge. Crafted from soft, dark brown suedette fabric, these boots feature a pointed toe and a subtle, elegant kitten heel, perfect for adding a touch of refinement to any outfit. The smooth texture and rich colour make them a versatile choice for both day and evening wear.

<ul>
<li>Heel Height: 45 mm Heel</li>
<li>Material: Suedette</li>
<li>Line Number: 6400431799</li>
</ul>",100.00,100.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6400431799_20.jpg?width=800,Ankle Boots,Ankle Boots,,,,,104,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57291732386172,5020414840875,5020414840875,flux-black-suede,https://stevemadden.co.uk/products/flux-black-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Flux Black Suede ankle boots bring a sleek and sophisticated edge to any outfit. Crafted from luxurious black suede, these boots feature a gently slouched design that adds a touch of relaxed elegance. The pointed toe and slender 50 mm heel offer a refined silhouette, perfect for elevating your look with subtle height and style.

<ul>
<li>Heel Height: 50 mm Heel</li>
<li>Material: Suede</li>
<li>Line Number: 6400600209</li>
</ul>","The Flux Black Suede ankle boots bring a sleek and sophisticated edge to any outfit. Crafted from luxurious black suede, these boots feature a gently slouched design that adds a touch of relaxed elegance. The pointed toe and slender 50 mm heel offer a refined silhouette, perfect for elevating your look with subtle height and style.

<ul>
<li>Heel Height: 50 mm Heel</li>
<li>Material: Suede</li>
<li>Line Number: 6400600209</li>
</ul>",170.00,170.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6400600209_20.jpg?width=800,Ankle Boots,Ankle Boots,,,,,52,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57291732124028,5020414834812,5020414834812,flux-brown-suede,https://stevemadden.co.uk/products/flux-brown-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Discover the Flux Brown Suede ankle boots, crafted from soft mid brown suede that brings a touch of classic elegance to your footwear collection. These boots feature a comfortable 50 mm heel height, perfect for adding a subtle lift while maintaining wearability throughout the day. The rich suede material, sourced from high-quality cow leather, ensures durability and a refined look that complements any outfit.

<ul>
  <li>Heel Height: 50 mm Heel</li>
  <li>Material: Suede</li>
  <li>Line Number: 6400632209</li>
</ul>","Discover the Flux Brown Suede ankle boots, crafted from soft mid brown suede that brings a touch of classic elegance to your footwear collection. These boots feature a comfortable 50 mm heel height, perfect for adding a subtle lift while maintaining wearability throughout the day. The rich suede material, sourced from high-quality cow leather, ensures durability and a refined look that complements any outfit.

<ul>
  <li>Heel Height: 50 mm Heel</li>
  <li>Material: Suede</li>
  <li>Line Number: 6400632209</li>
</ul>",170.00,170.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6400632209_20.jpg?width=800,Ankle Boots,Ankle Boots,,,,,60,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57291738317180,5020414844750,5020414844750,subscribe-black-suedette,https://stevemadden.co.uk/products/subscribe-black-suedette?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<p><span>The Subscribe Black Suedette high leg boots bring a sophisticated edge to your footwear collection. Crafted from soft black suedette fabric, these boots feature a striking quilted design on the upper part, adding texture and style. The 100 mm heel offers a confident lift, perfect for elevating any outfit with a touch of elegance.</span></p>
<ul>
<li>Heel Height: 100 mm Heel</li>
<li>Material: Suedette</li>
<li>Line Number: 6406400799</li>
</ul>","<p><span>The Subscribe Black Suedette high leg boots bring a sophisticated edge to your footwear collection. Crafted from soft black suedette fabric, these boots feature a striking quilted design on the upper part, adding texture and style. The 100 mm heel offers a confident lift, perfect for elevating any outfit with a touch of elegance.</span></p>
<ul>
<li>Heel Height: 100 mm Heel</li>
<li>Material: Suedette</li>
<li>Line Number: 6406400799</li>
</ul>",180.00,180.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6406400799_20.jpg?width=800,High Leg Boots,High Leg Boots,,,,,60,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57291738579324,5020414840158,5020414840158,subscribe-dark-brown-suedette,https://stevemadden.co.uk/products/subscribe-dark-brown-suedette?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<p><span>The Subscribe Dark Brown Suedette high leg boots bring a touch of elegance and warmth to your wardrobe. Crafted from soft, rich dark brown suedette fabric, these boots feature a distinctive quilted upper that adds texture and style. The sturdy 100 mm heel offers a confident lift while maintaining comfort. A subtle metallic logo detail completes the sophisticated look.</span></p>
<ul>
<li>Heel Height: 100 mm Heel</li>
<li>Material: Suedette</li>
<li>Line number: 6406431799</li>
</ul>","<p><span>The Subscribe Dark Brown Suedette high leg boots bring a touch of elegance and warmth to your wardrobe. Crafted from soft, rich dark brown suedette fabric, these boots feature a distinctive quilted upper that adds texture and style. The sturdy 100 mm heel offers a confident lift while maintaining comfort. A subtle metallic logo detail completes the sophisticated look.</span></p>
<ul>
<li>Heel Height: 100 mm Heel</li>
<li>Material: Suedette</li>
<li>Line number: 6406431799</li>
</ul>",180.00,180.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6406431799_20.jpg?width=800,High Leg Boots,High Leg Boots,,,,,41,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57291738841468,5020414840714,5020414840714,shield-black-leather,https://stevemadden.co.uk/products/shield-black-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<p><span>The Shield Black Leather boots combine timeless elegance with a sleek silhouette. Crafted from smooth black cow leather, these high leg boots feature a striking 85 mm heel that adds height and sophistication. A subtle gold-tone detail wraps around the ankle, enhancing their refined style and making them a standout piece for any wardrobe.</span></p>
<ul>
<li>85 mm Heel</li>
<li>Leather</li>
<li>Line 6407400109</li>
</ul>","<p><span>The Shield Black Leather boots combine timeless elegance with a sleek silhouette. Crafted from smooth black cow leather, these high leg boots feature a striking 85 mm heel that adds height and sophistication. A subtle gold-tone detail wraps around the ankle, enhancing their refined style and making them a standout piece for any wardrobe.</span></p>
<ul>
<li>85 mm Heel</li>
<li>Leather</li>
<li>Line 6407400109</li>
</ul>",200.00,200.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6407400109_20.jpg?width=800,High Leg Boots,High Leg Boots,,,,,71,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57291739300220,5020414844910,5020414844910,shield-dark-brown-leather,https://stevemadden.co.uk/products/shield-dark-brown-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<p><span>The Shield Dark Brown Leather boots are a striking addition to the high leg boots collection, crafted from rich cow leather in a deep dark brown shade. These boots feature a sleek silhouette with a subtle decorative strap and metallic detail around the ankle, adding a touch of elegance. The pointed toe and smooth finish highlight the quality of the leather, while the 85 mm heel height gives a confident lift without compromising comfort.</span></p>
<ul>
<li>85 mm Heel</li>
<li>Leather</li>
<li>Line 6407431109</li>
</ul>","<p><span>The Shield Dark Brown Leather boots are a striking addition to the high leg boots collection, crafted from rich cow leather in a deep dark brown shade. These boots feature a sleek silhouette with a subtle decorative strap and metallic detail around the ankle, adding a touch of elegance. The pointed toe and smooth finish highlight the quality of the leather, while the 85 mm heel height gives a confident lift without compromising comfort.</span></p>
<ul>
<li>85 mm Heel</li>
<li>Leather</li>
<li>Line 6407431109</li>
</ul>",200.00,200.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6407431109_20.jpg?width=800,High Leg Boots,High Leg Boots,,,,,61,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57291739758972,5020414844996,5020414844996,lulah-black-leather,https://stevemadden.co.uk/products/lulah-black-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<p><span>The Lulah Black Leather ankle boots combine sleek sophistication with a modern silhouette. Crafted from smooth black leather sourced from sheep, these boots feature a pointed toe and a refined 60 mm heel that adds just the right amount of elevation. The glossy finish enhances their elegant appeal, making them a timeless addition to any wardrobe.</span></p>
<ul>
<li>Heel Height: 60 mm Heel</li>
<li>Material: Leather</li>
<li>Line Number: 6407700109</li>
</ul>","<p><span>The Lulah Black Leather ankle boots combine sleek sophistication with a modern silhouette. Crafted from smooth black leather sourced from sheep, these boots feature a pointed toe and a refined 60 mm heel that adds just the right amount of elevation. The glossy finish enhances their elegant appeal, making them a timeless addition to any wardrobe.</span></p>
<ul>
<li>Heel Height: 60 mm Heel</li>
<li>Material: Leather</li>
<li>Line Number: 6407700109</li>
</ul>",150.00,150.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6407700109_20.jpg?width=800,Ankle Boots,Ankle Boots,,,,,66,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57291740283260,5020414841049,5020414841049,lulah-wine-leather,https://stevemadden.co.uk/products/lulah-wine-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,,,150.00,150.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6407754109_20.jpg?width=800,Ankle Boots,Ankle Boots,,,,,49,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57291740709244,5020414845078,5020414845078,lavan-black-leather,https://stevemadden.co.uk/products/lavan-black-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Lavan Black Leather boot is a sleek addition to any wardrobe, combining classic elegance with modern style. Crafted from smooth black sheep leather, this high leg boot features a pointed toe and a slender 60 mm heel, offering a refined silhouette that elongates the leg. Its polished finish and minimalist design make it a versatile choice for both day and evening wear.

<ul>
  <li>Heel Height: 60 mm Heel</li>
  <li>Material: Leather</li>
  <li>Line Number: 6407800109</li>
</ul>","The Lavan Black Leather boot is a sleek addition to any wardrobe, combining classic elegance with modern style. Crafted from smooth black sheep leather, this high leg boot features a pointed toe and a slender 60 mm heel, offering a refined silhouette that elongates the leg. Its polished finish and minimalist design make it a versatile choice for both day and evening wear.

<ul>
  <li>Heel Height: 60 mm Heel</li>
  <li>Material: Leather</li>
  <li>Line Number: 6407800109</li>
</ul>",200.00,200.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6407800109_20.jpg?width=800,High Leg Boots,High Leg Boots,,,,,58,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57291741167996,5020414841117,5020414841117,lavan-wine-leather,https://stevemadden.co.uk/products/lavan-wine-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<p><span>The Lavan Wine Leather high leg boots bring a sophisticated edge to any wardrobe with their rich wine colour and sleek leather finish. Crafted from premium sheep leather, these boots feature a pointed toe and a stylish 60 mm heel that adds just the right amount of height. Perfectly blending classic design with modern flair, they make a striking statement while offering comfort and quality.</span></p>
<ul>
<li>Heel Height: 60 mm Heel</li>
<li>Material: Leather</li>
<li>Line Number: 6407854109</li>
</ul>","<p><span>The Lavan Wine Leather high leg boots bring a sophisticated edge to any wardrobe with their rich wine colour and sleek leather finish. Crafted from premium sheep leather, these boots feature a pointed toe and a stylish 60 mm heel that adds just the right amount of height. Perfectly blending classic design with modern flair, they make a striking statement while offering comfort and quality.</span></p>
<ul>
<li>Heel Height: 60 mm Heel</li>
<li>Material: Leather</li>
<li>Line Number: 6407854109</li>
</ul>",200.00,200.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6407854109_20.jpg?width=800,High Leg Boots,High Leg Boots,,,,,56,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57291741626748,5020414845399,5020414845399,last-call-black-leather,https://stevemadden.co.uk/products/last-call-black-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Last Call Black Leather ankle boots bring a sleek, modern edge to classic footwear. Crafted from smooth black leather sourced from cowhide, these boots feature a sturdy 15 mm heel and a chunky sole for added grip and style. A subtle gold-tone metal detail wraps around the ankle, adding a refined touch to the minimalist design.

<ul>
<li>Heel Height: 15 mm Heel</li>
<li>Material: Leather</li>
<li>Line Number: 6408700109</li>
</ul>","The Last Call Black Leather ankle boots bring a sleek, modern edge to classic footwear. Crafted from smooth black leather sourced from cowhide, these boots feature a sturdy 15 mm heel and a chunky sole for added grip and style. A subtle gold-tone metal detail wraps around the ankle, adding a refined touch to the minimalist design.

<ul>
<li>Heel Height: 15 mm Heel</li>
<li>Material: Leather</li>
<li>Line Number: 6408700109</li>
</ul>",150.00,150.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6408700109_20.jpg?width=800,Ankle Boots,Ankle Boots,,,,,119,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57291742085500,5020414841995,5020414841995,last-call-dark-brown-leather,https://stevemadden.co.uk/products/last-call-dark-brown-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Last Call Dark Brown Leather ankle boots blend timeless style with rugged charm. Crafted from smooth dark brown cow leather, these boots feature a sturdy 15 mm heel and a chunky sole for added grip and durability. A subtle gold-tone detail wraps around the ankle, adding a touch of elegance to this everyday essential.

<ul>
<li>Heel Height: 15 mm Heel</li>
<li>Material: Leather</li>
<li>Line Number: 6408731109</li>
</ul>","The Last Call Dark Brown Leather ankle boots blend timeless style with rugged charm. Crafted from smooth dark brown cow leather, these boots feature a sturdy 15 mm heel and a chunky sole for added grip and durability. A subtle gold-tone detail wraps around the ankle, adding a touch of elegance to this everyday essential.

<ul>
<li>Heel Height: 15 mm Heel</li>
<li>Material: Leather</li>
<li>Line Number: 6408731109</li>
</ul>",150.00,150.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6408731109_20.jpg?width=800,Ankle Boots,Ankle Boots,,,,,100,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/39818205167753,5045653089359,5045653089359,cypress-black,https://stevemadden.co.uk/products/cypress-black?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<p data-mce-fragment=""1"">Disco queens unite, this is the platform boot you’re about to become obsessed with. An exaggerated 70s-inspired silhouette feels modern when worn with midi skirts and dresses.</p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Color: Black</li>
<li data-mce-fragment=""1"">Material upper: Synthetic</li>
<li data-mce-fragment=""1"">Size recommendation: We recommend you to order your normal size.</li>
<li data-mce-fragment=""1"">Heel height: 13 cm</li>
<li data-mce-fragment=""1"">Platform height: 6 cm </li>
<li data-mce-fragment=""1"">Shaft height: 37.5 cm (size 37 (EU) / 4 (UK))</li>
<li data-mce-fragment=""1"">Shaft width: <span data-mce-fragment=""1"">28 cm (size 37 (EU) / 4 (UK))</span>
</li>
<li data-mce-fragment=""1"">Closure type: Open</li>
<li data-mce-fragment=""1"">Article number: SM11002113-02002-001</li>
</ul>","<p data-mce-fragment=""1"">Disco queens unite, this is the platform boot you’re about to become obsessed with. An exaggerated 70s-inspired silhouette feels modern when worn with midi skirts and dresses.</p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Color: Black</li>
<li data-mce-fragment=""1"">Material upper: Synthetic</li>
<li data-mce-fragment=""1"">Size recommendation: We recommend you to order your normal size.</li>
<li data-mce-fragment=""1"">Heel height: 13 cm</li>
<li data-mce-fragment=""1"">Platform height: 6 cm </li>
<li data-mce-fragment=""1"">Shaft height: 37.5 cm (size 37 (EU) / 4 (UK))</li>
<li data-mce-fragment=""1"">Shaft width: <span data-mce-fragment=""1"">28 cm (size 37 (EU) / 4 (UK))</span>
</li>
<li data-mce-fragment=""1"">Closure type: Open</li>
<li data-mce-fragment=""1"">Article number: SM11002113-02002-001</li>
</ul>",170.00,170.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/products/STEVEMADDEN-SHOES_CYPRESS_BLACK_SIDE_preview_maxWidth_1000_maxHeight_1000_ppi_72_quality_100.jpg?width=800,BOOTS,BOOTS,,,,,6,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/41172785234057,5045655050135,5045655050135,adelisa-bootie-black,https://stevemadden.co.uk/products/adelisa-bootie-black?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<div>The ADELISA point toe bootie features a high heel to complement the smooth, nearly seamless design. </div>
<ul>
<li>Color: Black</li>
<li>Material upper: Synthetic</li>
<li>Size recommendation: We recommend you to order a size up. </li>
<li>Heel height: 8,5 cm</li>
<li>Closure type: Zipper</li>
<li>Article number:<span> SM11002626-02002-001</span>
</li>
</ul>","<div>The ADELISA point toe bootie features a high heel to complement the smooth, nearly seamless design. </div>
<ul>
<li>Color: Black</li>
<li>Material upper: Synthetic</li>
<li>Size recommendation: We recommend you to order a size up. </li>
<li>Heel height: 8,5 cm</li>
<li>Closure type: Zipper</li>
<li>Article number:<span> SM11002626-02002-001</span>
</li>
</ul>",150.00,150.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/SM11002626-02002-001_01.jpg?width=800,ANKLE BOOTS,ANKLE BOOTS,,,,,178,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/41172786839689,5045655049757,5045655049757,ally-black-leather,https://stevemadden.co.uk/products/ally-black-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<p>The ALLY high heel knee boot is finished with an interior zipper to ensure a calf-defining fit.</p>
<ul>
<li>Color: Black</li>
<li>Material upper: Synthetic</li>
<li>Size recommendation: We recommend you to order a size up.</li>
<li>Heel height: 10 cm</li>
<li>Shaft height: 35 cm (size 37/4UK)</li>
<li>Shaft width: 20 cm <span data-mce-fragment=""1"">(size 37/4UK)</span>
</li>
<li>Closure type: Zipper</li>
<li>Article number: SM11002627-02002-001</li>
</ul>","<p>The ALLY high heel knee boot is finished with an interior zipper to ensure a calf-defining fit.</p>
<ul>
<li>Color: Black</li>
<li>Material upper: Synthetic</li>
<li>Size recommendation: We recommend you to order a size up.</li>
<li>Heel height: 10 cm</li>
<li>Shaft height: 35 cm (size 37/4UK)</li>
<li>Shaft width: 20 cm <span data-mce-fragment=""1"">(size 37/4UK)</span>
</li>
<li>Closure type: Zipper</li>
<li>Article number: SM11002627-02002-001</li>
</ul>",59.00,59.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/SM11002627-02002-001_01_1.jpg?width=800,BOOTS,BOOTS,,,,,88,,,,,,,,TRUE,TRUE
