prclient,prid,pridfiltered,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault
,gid://shopify/ProductVariant/55592965013884,5020414404206,5020414404206,detroit-flat-shoe-black-sued,https://stevemadden.co.uk/products/detroit-flat-shoe-black-sued?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Black Suede</li>
<li>Material upper: Suede</li>
<li>Size recommendation: We recommend you to order a size up.</li>
<li>Platform height: 4,5 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number:<span> 11004778-03002-015</span>
</li>
</ul>","<ul>
<li>Color: Black Suede</li>
<li>Material upper: Suede</li>
<li>Size recommendation: We recommend you to order a size up.</li>
<li>Platform height: 4,5 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number:<span> 11004778-03002-015</span>
</li>
</ul>",79.00,79.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_DETROIT_BLACK-SUEDE01.jpg?width=800,FLAT SHOES,FLAT SHOES,,,,,1,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55594954064252,5020414398444,5020414398444,adison-flat-shoe-snake-1,https://stevemadden.co.uk/products/adison-flat-shoe-snake-1?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Snake</li>
<li>Material upper: Leather </li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Platform height: 2 cm</li>
<li>Closure type: Slip-on</li>
<li><span>Article number: SM11004736-03001-246</span></li>
</ul>","<ul>
<li>Color: Snake</li>
<li>Material upper: Leather </li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Platform height: 2 cm</li>
<li>Closure type: Slip-on</li>
<li><span>Article number: SM11004736-03001-246</span></li>
</ul>",49.00,49.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_ADISON_SNAKE_SIDE.jpg?width=800,FLAT SHOES,FLAT SHOES,,,,,23,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55599993586044,5020414475534,5020414475534,huddles-flat-shoe-bur-box-lea,https://stevemadden.co.uk/products/huddles-flat-shoe-bur-box-lea?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Burgundy Box Leather</li>
<li>Material upper: Synthetic</li>
<li>Size recommendation: We recommend you to order your normal size.</li>
<li>Platform height: 2,5 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number: SM11002911-02002-RXL</li>
</ul>","<ul>
<li>Color: Burgundy Box Leather</li>
<li>Material upper: Synthetic</li>
<li>Size recommendation: We recommend you to order your normal size.</li>
<li>Platform height: 2,5 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number: SM11002911-02002-RXL</li>
</ul>",69.00,69.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_HUDDLES_BURGUNDY_03.jpg?width=800,FLAT SHOES,FLAT SHOES,,,,,3,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55612530229628,5020414478269,5020414478269,nanette-flat-shoe-blk-patent,https://stevemadden.co.uk/products/nanette-flat-shoe-blk-patent?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Black Patent</li>
<li>Material upper: Synthetic<br>
</li>
<li>Size recommendation: We would recommend you to order a size up.<br>
</li>
<li>Platform height: 2 cm<br>
</li>
<li>Closure type: Slip-on</li>
<li>Article Number: 11005198-02002-018</li>
</ul>","<ul>
<li>Color: Black Patent</li>
<li>Material upper: Synthetic<br>
</li>
<li>Size recommendation: We would recommend you to order a size up.<br>
</li>
<li>Platform height: 2 cm<br>
</li>
<li>Closure type: Slip-on</li>
<li>Article Number: 11005198-02002-018</li>
</ul>",49.00,49.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/11005198-02002-018_01_web.jpg?width=800,FLAT SHOES,FLAT SHOES,,,,,19,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55612530459004,5020414413208,5020414413208,nanette-flat-shoe-tan-multi,https://stevemadden.co.uk/products/nanette-flat-shoe-tan-multi?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Tan Multi</li>
<li>Material upper: Suede <br>
</li>
<li>Size recommendation: We would recommend you to order a size up.<br>
</li>
<li>Platform height: 2 cm<br>
</li>
<li>Closure type: Slip-on</li>
<li>Article Number: 11005198-03002-TNM</li>
</ul>","<ul>
<li>Color: Tan Multi</li>
<li>Material upper: Suede <br>
</li>
<li>Size recommendation: We would recommend you to order a size up.<br>
</li>
<li>Platform height: 2 cm<br>
</li>
<li>Closure type: Slip-on</li>
<li>Article Number: 11005198-03002-TNM</li>
</ul>",49.00,49.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/11005198-03002-TNM_01.jpg?width=800,FLAT SHOES,FLAT SHOES,,,,,12,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55621215256956,5020414486653,5020414486653,grezly-pump-taupe-patent,https://stevemadden.co.uk/products/grezly-pump-taupe-patent?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Taupe Patent </li>
<li>Material upper: Synthetic</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Platform height: 2 cm</li>
<li>Closure type: Buckle</li>
<li>Article number: SM11003901-02002-478</li>
</ul>","<ul>
<li>Color: Taupe Patent </li>
<li>Material upper: Synthetic</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Platform height: 2 cm</li>
<li>Closure type: Buckle</li>
<li>Article number: SM11003901-02002-478</li>
</ul>",29.00,29.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_GREZLY_TAUPE-PATENT01.jpg?width=800,FLAT SHOES,FLAT SHOES,,,,,3,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55621256249724,5020414478191,5020414478191,nafisa-flat-shoe-black-leather,https://stevemadden.co.uk/products/nafisa-flat-shoe-black-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Black<br>
</li>
<li>Material upper: Leather</li>
<li>Size recommendation: We would recommend you to order a size up.<br>
</li>
<li>Platform height: 2,5 cm<br>
</li>
<li>Closure type: Slip-on</li>
<li>Article number: 11005199-03001-017</li>
</ul>","<ul>
<li>Color: Black<br>
</li>
<li>Material upper: Leather</li>
<li>Size recommendation: We would recommend you to order a size up.<br>
</li>
<li>Platform height: 2,5 cm<br>
</li>
<li>Closure type: Slip-on</li>
<li>Article number: 11005199-03001-017</li>
</ul>",49.00,49.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/11005199-03001-017_01.jpg?width=800,FLAT SHOES,FLAT SHOES,,,,,30,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55621256708476,5020414413147,5020414413147,nafisa-flat-shoe-tan-suede,https://stevemadden.co.uk/products/nafisa-flat-shoe-tan-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Tan <br>
</li>
<li>Material upper: Suede</li>
<li>Size recommendation: We would recommend you to order a size up.<br>
</li>
<li>Platform height: 2,5 cm<br>
</li>
<li>Closure type: Slip-on</li>
<li>Article number: 11005199-03002-215<br>
</li>
</ul>","<ul>
<li>Color: Tan <br>
</li>
<li>Material upper: Suede</li>
<li>Size recommendation: We would recommend you to order a size up.<br>
</li>
<li>Platform height: 2,5 cm<br>
</li>
<li>Closure type: Slip-on</li>
<li>Article number: 11005199-03002-215<br>
</li>
</ul>",49.00,49.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/11005199-03002-215_01_web.jpg?width=800,FLAT SHOES,FLAT SHOES,,,,,17,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55621285937532,5020414477774,5020414477774,monarc-flat-shoe-blk-crinkle,https://stevemadden.co.uk/products/monarc-flat-shoe-blk-crinkle?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Black Crinkle<br>
</li>
<li>Material upper: Synthetic </li>
<li>Size recommendation:<span> </span><span>We would recommend you to order a size up.</span>
</li>
<li>Platform height: 1 cm</li>
<li>Closure type: Buckle</li>
<li>Article number: 11004986-02002-BL4</li>
</ul>","<ul>
<li>Color: Black Crinkle<br>
</li>
<li>Material upper: Synthetic </li>
<li>Size recommendation:<span> </span><span>We would recommend you to order a size up.</span>
</li>
<li>Platform height: 1 cm</li>
<li>Closure type: Buckle</li>
<li>Article number: 11004986-02002-BL4</li>
</ul>",39.00,39.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_MONARC_BLACK-CRINKLE_SIDE.jpg?width=800,FLAT SHOES,FLAT SHOES,,,,,2,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55621286396284,5020414478658,5020414478658,offsetter-flat-shoe-tan-suede,https://stevemadden.co.uk/products/offsetter-flat-shoe-tan-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Tan Suede<br>
</li>
<li>Material upper: Suede</li>
<li>Size recommendation: We recommend you to order a size up.</li>
<li>Platform height: 4,5 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number:<span> 11004779-03002-215</span>
</li>
</ul>","<ul>
<li>Color: Tan Suede<br>
</li>
<li>Material upper: Suede</li>
<li>Size recommendation: We recommend you to order a size up.</li>
<li>Platform height: 4,5 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number:<span> 11004779-03002-215</span>
</li>
</ul>",59.00,59.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_OFFSETTER_TANSUEDE_SIDE.jpg?width=800,FLAT SHOES,FLAT SHOES,,,,,1,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55651412246908,5020414421593,5020414421593,viv-flat-shoe-dk-cherry-lacq,https://stevemadden.co.uk/products/viv-flat-shoe-dk-cherry-lacq?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Dark Cherry Lacq. </li>
<li>Material upper: Synthetic </li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Platform height: 1 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number: SM11003586-04004-DYQ</li>
</ul>","<ul>
<li>Color: Dark Cherry Lacq. </li>
<li>Material upper: Synthetic </li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Platform height: 1 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number: SM11003586-04004-DYQ</li>
</ul>",39.00,39.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_VIV_DARK-CHERRY-LACQUER_SIDE.jpg?width=800,FLAT SHOES,FLAT SHOES,,,,,2,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55700635320700,5020414482570,5020414482570,well-done-flat-shoe-blk-patent,https://stevemadden.co.uk/products/well-done-flat-shoe-blk-patent?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Black Patent</li>
<li>Material upper: Fabric/ Synthetic</li>
<li>Size recommendation: We would recommend you to order a size up</li>
<li>Platform height: 1<span> </span>cm</li>
<li>Closure type: buckle</li>
<li>Article number:<span> 11005009-04005-018</span>
</li>
</ul>","<ul>
<li>Color: Black Patent</li>
<li>Material upper: Fabric/ Synthetic</li>
<li>Size recommendation: We would recommend you to order a size up</li>
<li>Platform height: 1<span> </span>cm</li>
<li>Closure type: buckle</li>
<li>Article number:<span> 11005009-04005-018</span>
</li>
</ul>",59.00,59.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_WELL-DONE_BLACK-PATENT_SIDE.jpg?width=800,FLAT SHOES,FLAT SHOES,,,,,1,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55759169290620,5020414402035,5020414402035,cardi-flat-shoe-champagne,https://stevemadden.co.uk/products/cardi-flat-shoe-champagne?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color:  Champagne</li>
<li>Material upper: Fabric</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Platform height: 0,5 cm</li>
<li>Closure type: Strap</li>
<li>Article number: 11005136-04004-242</li>
</ul>","<ul>
<li>Color:  Champagne</li>
<li>Material upper: Fabric</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Platform height: 0,5 cm</li>
<li>Closure type: Strap</li>
<li>Article number: 11005136-04004-242</li>
</ul>",59.00,59.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_CARDI_CHAMPAGNE_SIDE.jpg?width=800,FLAT SHOES,FLAT SHOES,,,,,1,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55759604711804,5020414485311,5020414485311,reyes-flat-shoe-taupe-satin,https://stevemadden.co.uk/products/reyes-flat-shoe-taupe-satin?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li><span>Color: Taupe Satin</span></li>
<li><span>Material upper: Fabric</span></li>
<li><span>Sizing advice: We advise you to order one size larger.</span></li>
<li><span>Closure type: Slip-on</span></li>
<li>
<span>Heel height: 10 cm</span><span></span>
</li>
<li><span>Item number: SM11003389-04004-TUS</span></li>
</ul>","<ul>
<li><span>Color: Taupe Satin</span></li>
<li><span>Material upper: Fabric</span></li>
<li><span>Sizing advice: We advise you to order one size larger.</span></li>
<li><span>Closure type: Slip-on</span></li>
<li>
<span>Heel height: 10 cm</span><span></span>
</li>
<li><span>Item number: SM11003389-04004-TUS</span></li>
</ul>",59.00,59.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_REYES_TAUPESATIN_SIDE.jpg?width=800,FLAT SHOES,FLAT SHOES,,,,,4,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55840047300988,5020414422392,5020414422392,zarah-flat-shoe-chestnut-suede,https://stevemadden.co.uk/products/zarah-flat-shoe-chestnut-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Chestnut Suede<br>
</li>
<li>Material upper: Suede </li>
<li>Size recommendation:<span> </span><span>We would recommend you to order a size up.</span>
</li>
<li>Platform height: 1 cm</li>
<li>Closure type: Buckle</li>
<li>Article number: 11005173-03002-839</li>
</ul>","<ul>
<li>Color: Chestnut Suede<br>
</li>
<li>Material upper: Suede </li>
<li>Size recommendation:<span> </span><span>We would recommend you to order a size up.</span>
</li>
<li>Platform height: 1 cm</li>
<li>Closure type: Buckle</li>
<li>Article number: 11005173-03002-839</li>
</ul>",49.00,49.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_ZARAH_CHESTNUT-SUEDE_SIDE.jpg?width=800,FLAT SHOES,FLAT SHOES,,,,,6,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55840155271548,5020414475800,5020414475800,jeann-flat-shoe-brown-suede,https://stevemadden.co.uk/products/jeann-flat-shoe-brown-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Brown Suede</li>
<li>Material upper: Suede</li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Heel height: 2 cm</li>
<li>Closure type: Slip-on</li>
<li><span>Article number: 11005224-03002-205</span></li>
</ul>","<ul>
<li>Color: Brown Suede</li>
<li>Material upper: Suede</li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Heel height: 2 cm</li>
<li>Closure type: Slip-on</li>
<li><span>Article number: 11005224-03002-205</span></li>
</ul>",150.00,150.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/11005224-03001-205_01_Web.jpg?width=800,FLAT SHOES,FLAT SHOES,,,,,13,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55840155435388,5020414408082,5020414408082,jeann-flat-shoe-black-leather,https://stevemadden.co.uk/products/jeann-flat-shoe-black-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Black Leather</li>
<li>Material upper: Leather</li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Heel height: 2 cm</li>
<li>Closure type: Slip-on</li>
<li><span>Article number: 11005224-03001-017</span></li>
</ul>","<ul>
<li>Color: Black Leather</li>
<li>Material upper: Leather</li>
<li>Size recommendation:<span> </span><span>We would recommend you to order your own size</span>
</li>
<li>Heel height: 2 cm</li>
<li>Closure type: Slip-on</li>
<li><span>Article number: 11005224-03001-017</span></li>
</ul>",150.00,150.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/11005224-03001-017_01.jpg?width=800,FLAT SHOES,FLAT SHOES,,,,,9,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55840163856764,5020414472571,5020414472571,cardi-flat-shoe-black,https://stevemadden.co.uk/products/cardi-flat-shoe-black?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Black</li>
<li>Material upper: Fabric</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Platform height: 0,5 cm</li>
<li>Closure type: Strap</li>
<li>Article number: 11005136-04004-001</li>
</ul>","<ul>
<li>Color: Black</li>
<li>Material upper: Fabric</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Platform height: 0,5 cm</li>
<li>Closure type: Strap</li>
<li>Article number: 11005136-04004-001</li>
</ul>",69.00,69.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_CARDI_BLACK_SIDE.jpg?width=800,FLAT SHOES,FLAT SHOES,,,,,1,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56084393951612,5045658629253,5045658629253,mags,https://stevemadden.co.uk/products/mags?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<p>The MAGS Black flats from Steve Madden offer a fresh and airy take on classic footwear with their unique mesh fabric design in black. Perfect for those who appreciate style with a breathable twist, these flats feature a delicate strap with a buckle for a secure fit, combining elegance with comfort. The absence of a heel ensures easy wear throughout the day, making them a versatile addition to any casual or smart-casual wardrobe. </p><ul style=""list-style-position: outside; list-style-type: disc;"">
<li>Material: Fabric Other </li>
<li>Line number: 5077300069</li>
</ul>","<p>The MAGS Black flats from Steve Madden offer a fresh and airy take on classic footwear with their unique mesh fabric design in black. Perfect for those who appreciate style with a breathable twist, these flats feature a delicate strap with a buckle for a secure fit, combining elegance with comfort. The absence of a heel ensures easy wear throughout the day, making them a versatile addition to any casual or smart-casual wardrobe. </p><ul style=""list-style-position: outside; list-style-type: disc;"">
<li>Material: Fabric Other </li>
<li>Line number: 5077300069</li>
</ul>",90.00,90.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5077300069_20.jpg?width=800,Flats,Flats,,,,,96,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56084394672508,5045658629079,5045658629079,mags-1,https://stevemadden.co.uk/products/mags-1?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<p>The MAGS White flats from Steve Madden offer a fresh and airy take on classic footwear with their unique mesh fabric design in crisp white. Perfect for those who appreciate style with a breathable twist, these flats feature a delicate strap with a buckle for a secure fit, combining elegance with comfort. The absence of a heel ensures easy wear throughout the day, making them a versatile addition to any casual or smart-casual wardrobe.</p><ul style=""list-style-position: outside; list-style-type: disc;"">
<li>Material: Fabric Other </li>
<li>Line number: 5077310069</li>
</ul>","<p>The MAGS White flats from Steve Madden offer a fresh and airy take on classic footwear with their unique mesh fabric design in crisp white. Perfect for those who appreciate style with a breathable twist, these flats feature a delicate strap with a buckle for a secure fit, combining elegance with comfort. The absence of a heel ensures easy wear throughout the day, making them a versatile addition to any casual or smart-casual wardrobe.</p><ul style=""list-style-position: outside; list-style-type: disc;"">
<li>Material: Fabric Other </li>
<li>Line number: 5077310069</li>
</ul>",90.00,90.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5077310069_20.jpg?width=800,Flats,Flats,,,,,1,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56264663073148,5045659702221,5045659702221,slinky-black-1,https://stevemadden.co.uk/products/slinky-black-1?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Step into effortless style with the Slinky black flat sandal, crafted from luxurious black suede. These sleek flats combine comfort and elegance in a versatile design perfect for any occasion.

<ul>
  <li>Heel height: 3cm</li>
  <li>Material: Suede</li>
  <li>Line number: 5460700209</li>
</ul>","Step into effortless style with the Slinky black flat sandal, crafted from luxurious black suede. These sleek flats combine comfort and elegance in a versatile design perfect for any occasion.

<ul>
  <li>Heel height: 3cm</li>
  <li>Material: Suede</li>
  <li>Line number: 5460700209</li>
</ul>",110.00,110.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5460700209_20.jpg?width=800,Flats,Flats,,,,,3,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56264665071996,5045659217275,5045659217275,slinky-brown,https://stevemadden.co.uk/products/slinky-brown?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Slinky Brown is a chic and comfortable flat from Steve Madden, crafted in rich brown suede. Its sleek design features a modest 15mm heel, offering a subtle lift while maintaining everyday ease. The soft suede upper adds a touch of luxury and texture, making these flats a versatile choice for casual or dressed-up looks.

<ul>
  <li>Heel Height: 3cm</li>
  <li>Material: Suede</li>
  <li>Line Number: 5460730209</li>
</ul>","The Slinky Brown is a chic and comfortable flat from Steve Madden, crafted in rich brown suede. Its sleek design features a modest 15mm heel, offering a subtle lift while maintaining everyday ease. The soft suede upper adds a touch of luxury and texture, making these flats a versatile choice for casual or dressed-up looks.

<ul>
  <li>Heel Height: 3cm</li>
  <li>Material: Suede</li>
  <li>Line Number: 5460730209</li>
</ul>",110.00,110.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5460730209_20.jpg?width=800,Flats,Flats,,,,,5,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56264674607484,5045659892694,5045659892694,morgen-black-suede,https://stevemadden.co.uk/products/morgen-black-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Morgen Black Suede loafer is a sleek and sophisticated addition to any wardrobe. Crafted from soft black suede, this shoe offers a refined texture and a timeless silhouette. Featuring a subtle yet elegant design, it is perfect for those who appreciate understated style with a touch of class.<ul>
<li>Material: Suede</li>
<li>Line Number: 5798500209</li>
</ul>","The Morgen Black Suede loafer is a sleek and sophisticated addition to any wardrobe. Crafted from soft black suede, this shoe offers a refined texture and a timeless silhouette. Featuring a subtle yet elegant design, it is perfect for those who appreciate understated style with a touch of class.<ul>
<li>Material: Suede</li>
<li>Line Number: 5798500209</li>
</ul>",39.00,39.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5798500209_20.jpg?width=800,Flats,Flats,,,,,2,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56264682570108,5045659918950,5045659918950,motor-brown-suede,https://stevemadden.co.uk/products/motor-brown-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Motor Brown Suede loafer combines classic charm with a rich brown suede finish, offering a refined yet relaxed style. Its sleek silhouette is complemented by subtle stitching details and a smooth black sole, making it a versatile addition to any wardrobe.<ul>
  <li>Material: Suede</li>
  <li>Line Number: 5806730209</li>
</ul>","The Motor Brown Suede loafer combines classic charm with a rich brown suede finish, offering a refined yet relaxed style. Its sleek silhouette is complemented by subtle stitching details and a smooth black sole, making it a versatile addition to any wardrobe.<ul>
  <li>Material: Suede</li>
  <li>Line Number: 5806730209</li>
</ul>",49.00,49.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5806730209_20.jpg?width=800,LOAFERS,LOAFERS,,,,,4,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56264683192700,5045659920052,5045659920052,muse-black-suede,https://stevemadden.co.uk/products/muse-black-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Muse Black Suede loafer combines timeless style with luxurious comfort. Crafted from soft black suede, this sleek shoe features a classic silhouette with refined stitching details, perfect for adding a sophisticated touch to any outfit. Its low-profile heel ensures ease of wear while maintaining an elegant appearance.<ul>
  <li>Material: Suede</li>
  <li>Line Number: 5806800209</li>
</ul>","The Muse Black Suede loafer combines timeless style with luxurious comfort. Crafted from soft black suede, this sleek shoe features a classic silhouette with refined stitching details, perfect for adding a sophisticated touch to any outfit. Its low-profile heel ensures ease of wear while maintaining an elegant appearance.<ul>
  <li>Material: Suede</li>
  <li>Line Number: 5806800209</li>
</ul>",140.00,140.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5806800209_20.jpg?width=800,Flats,Flats,,,,,18,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56264683979132,5045659921233,5045659921233,patrizia-brown-suede,https://stevemadden.co.uk/products/patrizia-brown-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Patrizia Brown Suede slip-on mule brings a touch of effortless style to your footwear collection. Crafted from rich brown suede, this shoe features a sleek, minimalist design with a subtle decorative detail on the upper. The comfortable flat heel and smooth lining ensure all-day wearability, making it a versatile choice for casual and smart-casual occasions.<ul>
  <li>Material: Suede</li>
  <li>Line Number: 5807130209</li>
</ul>","The Patrizia Brown Suede slip-on mule brings a touch of effortless style to your footwear collection. Crafted from rich brown suede, this shoe features a sleek, minimalist design with a subtle decorative detail on the upper. The comfortable flat heel and smooth lining ensure all-day wearability, making it a versatile choice for casual and smart-casual occasions.<ul>
  <li>Material: Suede</li>
  <li>Line Number: 5807130209</li>
</ul>",120.00,120.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5807130209_20.jpg?width=800,Flats,Flats,,,,,30,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56264684634492,5045659920700,5045659920700,patrizia-beige-suede,https://stevemadden.co.uk/products/patrizia-beige-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Patrizia Beige Suede mule combines effortless style with soft, luxurious suede in a versatile beige shade. Its slip-on design features delicate tassel detailing with subtle gold accents, making it a refined choice for casual elegance. The comfortable sole complements the sleek silhouette, perfect for relaxed yet polished looks.<ul>
  <li>Material: Suede</li>
  <li>Line number: 5807140209</li>
</ul>","The Patrizia Beige Suede mule combines effortless style with soft, luxurious suede in a versatile beige shade. Its slip-on design features delicate tassel detailing with subtle gold accents, making it a refined choice for casual elegance. The comfortable sole complements the sleek silhouette, perfect for relaxed yet polished looks.<ul>
  <li>Material: Suede</li>
  <li>Line number: 5807140209</li>
</ul>",120.00,120.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5807140209_20.jpg?width=800,Flats,Flats,,,,,6,,,,,,,,TRUE,TRUE
