prclient,prid,pridfiltered,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault
,gid://shopify/ProductVariant/55621251826044,5020414472410,5020414472410,brecki-mule-taupe-suede,https://stevemadden.co.uk/products/brecki-mule-taupe-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Taupe Suede</li>
<li>Material upper: Suede</li>
<li>Size recommendation: We would recommend you to order a size up </li>
<li>Heel height: 9</li>
<li>Closure type: Buckle</li>
<li>Article number: 11005178-03002-275</li>
</ul>","<ul>
<li>Color: Taupe Suede</li>
<li>Material upper: Suede</li>
<li>Size recommendation: We would recommend you to order a size up </li>
<li>Heel height: 9</li>
<li>Closure type: Buckle</li>
<li>Article number: 11005178-03002-275</li>
</ul>",49.00,49.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_BRECKI_TAUPE-SUEDE.jpg?width=800,MULES,MULES,,,,,4,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55621287772540,5020414483522,5020414483522,adelaide-pump-black-leather,https://stevemadden.co.uk/products/adelaide-pump-black-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Black Leather</li>
<li>Material upper: PU Leather</li>
<li>Size recommendation: We recommend you to order a size up.</li>
<li>Heel height: 3 cm </li>
<li>Closure type: Strap</li>
<li>Article number:<span> 11004721-03001-017</span>
</li>
</ul>","<ul>
<li>Color: Black Leather</li>
<li>Material upper: PU Leather</li>
<li>Size recommendation: We recommend you to order a size up.</li>
<li>Heel height: 3 cm </li>
<li>Closure type: Strap</li>
<li>Article number:<span> 11004721-03001-017</span>
</li>
</ul>",49.00,49.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_ADELAIDE_BLACK_LEATHER01.jpg?width=800,PUMPS,PUMPS,,,,,1,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55621288493436,5020414409447,5020414409447,korra-r-pump-black-black,https://stevemadden.co.uk/products/korra-r-pump-black-black?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Black <br>
</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Heel height: 5 cm</li>
<li>Closure type: Buckle</li>
<li>Article number: 11004977-04003-184</li>
</ul>","<ul>
<li>Color: Black <br>
</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Heel height: 5 cm</li>
<li>Closure type: Buckle</li>
<li>Article number: 11004977-04003-184</li>
</ul>",59.00,59.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_KORRA-R_BLACK-BLACK_SIDE.jpg?width=800,PUMPS,PUMPS,,,,,1,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55651392684412,5020414476739,5020414476739,lisbeth-mule-leopard-mesh,https://stevemadden.co.uk/products/lisbeth-mule-leopard-mesh?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Leopard mesh</li>
<li>Material upper: Fabric</li>
<li>Size recommendation: We recommend you to order a size up.</li>
<li>Heel height: 6 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number:<span> 11004919-04004-LM2</span>
</li>
</ul>","<ul>
<li>Color: Leopard mesh</li>
<li>Material upper: Fabric</li>
<li>Size recommendation: We recommend you to order a size up.</li>
<li>Heel height: 6 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number:<span> 11004919-04004-LM2</span>
</li>
</ul>",69.00,69.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_LISBETH_LEOPARD-MESH_SIDE.jpg?width=800,MULES,MULES,,,,,1,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55655006437756,5020414420718,5020414420718,val-pump-black,https://stevemadden.co.uk/products/val-pump-black?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Black</li>
<li>Material upper: Fabric</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Heel height: 8 cm</li>
<li>Closure type: Buckle</li>
<li>Article number: 11005008-04005-001</li>
</ul>","<ul>
<li>Color: Black</li>
<li>Material upper: Fabric</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Heel height: 8 cm</li>
<li>Closure type: Buckle</li>
<li>Article number: 11005008-04005-001</li>
</ul>",69.00,69.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVENMADDEN_SHOES_VAL_BLACK_SIDE.jpg?width=800,PUMPS,PUMPS,,,,,2,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55700607598972,5020414407191,5020414407191,herah-mule-black-multi,https://stevemadden.co.uk/products/herah-mule-black-multi?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Black Multi<br>
</li>
<li>Material upper: Fabric<br>
</li>
<li>Size recommendation: We would recommend you to order a size up.<br>
</li>
<li>Platform height: 9 cm<br>
</li>
<li>Closure type: Slip-on<br>
</li>
<li>Article number: <span>11005152-04004-010</span>
</li>
</ul>","<ul>
<li>Color: Black Multi<br>
</li>
<li>Material upper: Fabric<br>
</li>
<li>Size recommendation: We would recommend you to order a size up.<br>
</li>
<li>Platform height: 9 cm<br>
</li>
<li>Closure type: Slip-on<br>
</li>
<li>Article number: <span>11005152-04004-010</span>
</li>
</ul>",59.00,59.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_HERAH_BLACK-MULTI01.jpg?width=800,MULES,MULES,,,,,7,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55700607828348,5020414475374,5020414475374,herah-mule-blush-multi,https://stevemadden.co.uk/products/herah-mule-blush-multi?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Blush Multi<br>
</li>
<li>Material upper: Fabric<br>
</li>
<li>Size recommendation: We would recommend you to order a size up.<br>
</li>
<li>Platform height: 9 cm<br>
</li>
<li>Closure type: Slip-on<br>
</li>
<li>Article number: <span>11005152-04004-993</span> </li>
</ul>","<ul>
<li>Color: Blush Multi<br>
</li>
<li>Material upper: Fabric<br>
</li>
<li>Size recommendation: We would recommend you to order a size up.<br>
</li>
<li>Platform height: 9 cm<br>
</li>
<li>Closure type: Slip-on<br>
</li>
<li>Article number: <span>11005152-04004-993</span> </li>
</ul>",59.00,59.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_HERAH_BLUSH-MULTI01.jpg?width=800,MULES,MULES,,,,,2,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55700619919740,5020414404077,5020414404077,destini-mule-black,https://stevemadden.co.uk/products/destini-mule-black?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul type=""disc"">
<li><span>Color: Satin Black</span></li>
<li><span>Size recommendation: We would recommend you to order a size up.</span></li>
<li><span>Platform height: 9 cm</span></li>
<li><span>Closure type: Slip-on</span></li>
<li><span>Article number: 11005153-04004-001 </span></li>
</ul>","<ul type=""disc"">
<li><span>Color: Satin Black</span></li>
<li><span>Size recommendation: We would recommend you to order a size up.</span></li>
<li><span>Platform height: 9 cm</span></li>
<li><span>Closure type: Slip-on</span></li>
<li><span>Article number: 11005153-04004-001 </span></li>
</ul>",59.00,59.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_DESTINI-SATIN01.jpg?width=800,MULES,MULES,,,,,5,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55700635648380,5020414417541,5020414417541,saxxon-pump-blk-patent,https://stevemadden.co.uk/products/saxxon-pump-blk-patent?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Black Patent<br>
</li>
<li>Size recommendation: We recommend you to order a size up.</li>
<li>Heel height: 10 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number:<span> SM11004999-04005-018</span>
</li>
</ul>","<ul>
<li>Color: Black Patent<br>
</li>
<li>Size recommendation: We recommend you to order a size up.</li>
<li>Heel height: 10 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number:<span> SM11004999-04005-018</span>
</li>
</ul>",49.00,49.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/11004999-018_01.jpg?width=800,PUMPS,PUMPS,,,,,8,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55759181152636,5020414416452,5020414416452,reyes-lace-pump-blk-lace,https://stevemadden.co.uk/products/reyes-lace-pump-blk-lace?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Black Lace</li>
<li>Material upper: Fabric<br>
</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Heel height: 10 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number:<span> 11005194-04005-169</span>
</li>
</ul>","<ul>
<li>Color: Black Lace</li>
<li>Material upper: Fabric<br>
</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Heel height: 10 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number:<span> 11005194-04005-169</span>
</li>
</ul>",120.00,120.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_REYES-LACE_BLACKLACE_SIDE.jpg?width=800,PUMPS,PUMPS,,,,,3,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55759181382012,5020414479839,5020414479839,reyes-lace-pump-white-lace,https://stevemadden.co.uk/products/reyes-lace-pump-white-lace?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li><span>Color: White lace</span></li>
<li><span>Material upper: Lace / Fabric</span></li>
<li><span>Sizing advice: We advise you to order one size larger.</span></li>
<li><span>Closure type: Slip-on</span></li>
<li>
<span>Heel height: 10 cm</span><span></span>
</li>
<li><span>Item number: 11005194-04005-152</span></li>
</ul>","<ul>
<li><span>Color: White lace</span></li>
<li><span>Material upper: Lace / Fabric</span></li>
<li><span>Sizing advice: We advise you to order one size larger.</span></li>
<li><span>Closure type: Slip-on</span></li>
<li>
<span>Heel height: 10 cm</span><span></span>
</li>
<li><span>Item number: 11005194-04005-152</span></li>
</ul>",120.00,120.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_REYES-LACE_WHITELACE_SIDE.jpg?width=800,PUMPS,PUMPS,,,,,11,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55759252947324,5020414481801,5020414481801,thrive-pump-taupe-satin,https://stevemadden.co.uk/products/thrive-pump-taupe-satin?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Taupe Satin</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Heel height: 10 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number:<span> </span><span>SM11003887-04004-TUS</span>
</li>
</ul>","<ul>
<li>Color: Taupe Satin</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Heel height: 10 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number:<span> </span><span>SM11003887-04004-TUS</span>
</li>
</ul>",49.00,49.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_THRIVE_TAUPESATIN_SIDE.jpg?width=800,PUMPS,PUMPS,,,,,2,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55759603040636,5020414473967,5020414473967,ensemble-pump-blush-lace,https://stevemadden.co.uk/products/ensemble-pump-blush-lace?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color:  Blush Lace<br>
</li>
<li>Material upper: Fabric<br>
</li>
<li>Size recommendation: We would recommend you to order a size up.<br>
</li>
<li>Platform height: 0,5 cm<br>
</li>
<li>Closure type: Strap<br>
</li>
<li>Article number: SM11003825-04005-BL5 </li>
</ul>","<ul>
<li>Color:  Blush Lace<br>
</li>
<li>Material upper: Fabric<br>
</li>
<li>Size recommendation: We would recommend you to order a size up.<br>
</li>
<li>Platform height: 0,5 cm<br>
</li>
<li>Closure type: Strap<br>
</li>
<li>Article number: SM11003825-04005-BL5 </li>
</ul>",140.00,140.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_ENSEMBLE-L_BLUSHLACE_SIDE.jpg?width=800,PUMPS,PUMPS,,,,,59,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55759603827068,5020414401137,5020414401137,brecki-mule-black-croco,https://stevemadden.co.uk/products/brecki-mule-black-croco?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Black Croco</li>
<li>Material upper: Synthetic</li>
<li>Size recommendation: We would recommend you to order a size up </li>
<li>Heel height: 9</li>
<li>Closure type: Buckle</li>
<li>Article number: 11005178-02002-066</li>
</ul>","<ul>
<li>Color: Black Croco</li>
<li>Material upper: Synthetic</li>
<li>Size recommendation: We would recommend you to order a size up </li>
<li>Heel height: 9</li>
<li>Closure type: Buckle</li>
<li>Article number: 11005178-02002-066</li>
</ul>",49.00,49.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_BRECKI_BLACK-CROCO.jpg?width=800,MULES,MULES,,,,,5,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55759645606268,5020414421678,5020414421678,vivion-pump-ivory-pearl,https://stevemadden.co.uk/products/vivion-pump-ivory-pearl?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Ivory Pearl</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Heel height: 8,5 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number:<span> </span><span>SM11003291-04004-TUS</span>
</li>
</ul>","<ul>
<li>Color: Ivory Pearl</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Heel height: 8,5 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number:<span> </span><span>SM11003291-04004-TUS</span>
</li>
</ul>",59.00,59.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_VIVION_IVORYPEARLSATIN_SIDE.jpg?width=800,PUMPS,PUMPS,,,,,4,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55794832376188,5020414482419,5020414482419,vivion-l-pump-white-lace,https://stevemadden.co.uk/products/vivion-l-pump-white-lace?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: White lace</li>
<li>Material upper: Fabric</li>
<li>Size recommendation: We recommend you to order your normal size.</li>
<li>Heel height: 5,5 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number: 11005195-04005-152
<div class=""Polaris-LegacyStack__Item""></div>
</li>
</ul>","<ul>
<li>Color: White lace</li>
<li>Material upper: Fabric</li>
<li>Size recommendation: We recommend you to order your normal size.</li>
<li>Heel height: 5,5 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number: 11005195-04005-152
<div class=""Polaris-LegacyStack__Item""></div>
</li>
</ul>",120.00,120.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_VIVION-L_WHITELACE_SIDE.jpg?width=800,PUMPS,PUMPS,,,,,11,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55840067223932,5020414481863,5020414481863,thrive-r-pump-black,https://stevemadden.co.uk/products/thrive-r-pump-black?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<ul>
<li>Color: Black Rhinestones</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Heel height: 10 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number: 11004880-04004-001</li>
</ul>","<ul>
<li>Color: Black Rhinestones</li>
<li>Size recommendation: We would recommend you to order a size up.</li>
<li>Heel height: 10 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number: 11004880-04004-001</li>
</ul>",39.00,39.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_THRIVE-R_BLACK_SIDE.jpg?width=800,PUMPS,PUMPS,,,,,7,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55840067584380,5020414480415,5020414480415,saxxon-pump-dk-cherry-paten,https://stevemadden.co.uk/products/saxxon-pump-dk-cherry-paten?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<div class=""product__description rte quick-add-hidden active"" id=""details_drawer"">
<div id=""detailsid"" class=""detail-container"">
<ul>
<li>Color: Cherry Patent<br>
</li>
<li>Size recommendation: We recommend you to order a size up.</li>
<li>Heel height: 10 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number: 11004999-04005-DC1
<div class=""Polaris-LegacyStack__Item""><br></div>
</li>
</ul>
</div>
</div>","<div class=""product__description rte quick-add-hidden active"" id=""details_drawer"">
<div id=""detailsid"" class=""detail-container"">
<ul>
<li>Color: Cherry Patent<br>
</li>
<li>Size recommendation: We recommend you to order a size up.</li>
<li>Heel height: 10 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number: 11004999-04005-DC1
<div class=""Polaris-LegacyStack__Item""><br></div>
</li>
</ul>
</div>
</div>",69.00,69.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/11004999-DC1_01.jpg?width=800,PUMPS,PUMPS,,,,,1,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55840068010364,5020414409041,5020414409041,kari-g-pump-rose-bsh-glit,https://stevemadden.co.uk/products/kari-g-pump-rose-bsh-glit?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<p>Slip into these sleek slingbacks with a slim low heel for a night out in style. The feminine design is perfect for adding a touch of elegance to your evening look, while the pattern keeps it chic and versatile. Whether you're hitting the town or dancing the night away, these slingbacks will keep you comfortable and fashionable all night long.</p>
<ul>
<li>Color: Rose Blush Glitter</li>
<li>Material upper: Fabric/ Synthetic</li>
<li>Size recommendation: We recommend you to order a size up.</li>
<li>Heel height: 4,5 cm</li>
<li>Closure type: Strap</li>
<li>Article number:<span> 11005148-04005-6RA</span>
</li>
</ul>","<p>Slip into these sleek slingbacks with a slim low heel for a night out in style. The feminine design is perfect for adding a touch of elegance to your evening look, while the pattern keeps it chic and versatile. Whether you're hitting the town or dancing the night away, these slingbacks will keep you comfortable and fashionable all night long.</p>
<ul>
<li>Color: Rose Blush Glitter</li>
<li>Material upper: Fabric/ Synthetic</li>
<li>Size recommendation: We recommend you to order a size up.</li>
<li>Heel height: 4,5 cm</li>
<li>Closure type: Strap</li>
<li>Article number:<span> 11005148-04005-6RA</span>
</li>
</ul>",39.00,39.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/STEVEMADDEN_SHOES_KARI-G_ROSEBLUSHGLITTER_SIDE.jpg?width=800,PUMPS,PUMPS,,,,,8,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/55840206258556,5020414417763,5020414417763,secured-pump-black-leat,https://stevemadden.co.uk/products/secured-pump-black-leat?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<div class=""product__description rte quick-add-hidden active"" id=""details_drawer"">
<div id=""detailsid"" class=""detail-container"">
<ul>
<li>Color: Black</li>
<li>Material upper: Leather</li>
<li>Size recommendation: We recommend you to order a size up.</li>
<li>Heel height: 10,5 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number:<span> 11004877-03001-017</span>
<div class=""Polaris-LegacyStack__Item""><br></div>
</li>
</ul>
</div>
</div>","<div class=""product__description rte quick-add-hidden active"" id=""details_drawer"">
<div id=""detailsid"" class=""detail-container"">
<ul>
<li>Color: Black</li>
<li>Material upper: Leather</li>
<li>Size recommendation: We recommend you to order a size up.</li>
<li>Heel height: 10,5 cm</li>
<li>Closure type: Slip-on</li>
<li>Article number:<span> 11004877-03001-017</span>
<div class=""Polaris-LegacyStack__Item""><br></div>
</li>
</ul>
</div>
</div>",69.00,69.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/11004877-017_01.jpg?width=800,PUMPS,PUMPS,,,,,2,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56230422774140,5045659671114,5045659671114,teacup-mr-242,https://stevemadden.co.uk/products/teacup-mr-242?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<p><span data-sheets-root=""1"" style=""color: rgb(0, 0, 0); font-size: 11pt; font-family: Arial;""><p>Introducing the TEACUP - a sleek pointed-toe slingback with a feminine bow detail. With a stiletto heel, this shoe adds an elegant touch to any outfit. Expertly crafted for both style and comfort, perfect for any occasion.</p><br><ul><br><li>Textile upper material</li><br><li>Synthetic lining</li><br><li>Synthetic sock</li><br><li>Synthetic sole<br><br></li><br><li>Imported</li><br></ul></span></p>","<p><span data-sheets-root=""1"" style=""color: rgb(0, 0, 0); font-size: 11pt; font-family: Arial;""><p>Introducing the TEACUP - a sleek pointed-toe slingback with a feminine bow detail. With a stiletto heel, this shoe adds an elegant touch to any outfit. Expertly crafted for both style and comfort, perfect for any occasion.</p><br><ul><br><li>Textile upper material</li><br><li>Synthetic lining</li><br><li>Synthetic sock</li><br><li>Synthetic sole<br><br></li><br><li>Imported</li><br></ul></span></p>",160.00,160.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5680414069_20.jpg?width=800,Occasion,Occasion,,,,,18,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56230423298428,5045659666301,5045659666301,neasa-ip3,https://stevemadden.co.uk/products/neasa-ip3?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Neasa White slingback from Steve Madden is a charming addition to any occasion wardrobe. Crafted from delicate fabric in a pristine white hue, this shoe features a pointed toe adorned with a playful oversized bow, adding a touch of whimsy and elegance. The distinctive heel stands at a comfortable height of 26mm, offering a stylish lift while maintaining ease of wear.<ul>
<li>Material: Fabric</li>
<li>Line number: 5677610609</li>
</ul>","The Neasa White slingback from Steve Madden is a charming addition to any occasion wardrobe. Crafted from delicate fabric in a pristine white hue, this shoe features a pointed toe adorned with a playful oversized bow, adding a touch of whimsy and elegance. The distinctive heel stands at a comfortable height of 26mm, offering a stylish lift while maintaining ease of wear.<ul>
<li>Material: Fabric</li>
<li>Line number: 5677610609</li>
</ul>",150.00,150.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5677610609_20.jpg?width=800,Occasion,Occasion,,,,,64,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56264661827964,5045658726525,5045658726525,thrive-dark-brown-suede,https://stevemadden.co.uk/products/thrive-dark-brown-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Thrive Dark Brown Suede court shoe combines sleek sophistication with a rich, dark brown suede finish. Featuring a classic pointed toe and a slender high heel, this elegant design offers a timeless silhouette perfect for dressing up any outfit.<ul>
  <li>Material: Suede</li>
  <li>Line Number: 5147031209</li>
</ul>","The Thrive Dark Brown Suede court shoe combines sleek sophistication with a rich, dark brown suede finish. Featuring a classic pointed toe and a slender high heel, this elegant design offers a timeless silhouette perfect for dressing up any outfit.<ul>
  <li>Material: Suede</li>
  <li>Line Number: 5147031209</li>
</ul>",120.00,120.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5147031209_20.jpg?width=800,Courts,Courts,,,,,53,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56264662352252,5045658717974,5045658717974,lisbon-black,https://stevemadden.co.uk/products/lisbon-black?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Lisbon Black courts combine classic charm with a modern twist, featuring a glossy synthetic finish in sleek black. Designed with a comfortable block heel and a secure buckle strap, these shoes offer both style and stability for any occasion. Their polished look and subtle texture make them a versatile addition to your wardrobe.<ul>
<li>Material: Synthetic</li>
<li>Line: 5142000979</li>
</ul>","The Lisbon Black courts combine classic charm with a modern twist, featuring a glossy synthetic finish in sleek black. Designed with a comfortable block heel and a secure buckle strap, these shoes offer both style and stability for any occasion. Their polished look and subtle texture make them a versatile addition to your wardrobe.<ul>
<li>Material: Synthetic</li>
<li>Line: 5142000979</li>
</ul>",130.00,130.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5142000979_20.jpg?width=800,Courts,Courts,,,,,19,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56264663695740,5045658726730,5045658726730,thrive-black-leather,https://stevemadden.co.uk/products/thrive-black-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Thrive Black Leather courts offer a sleek and timeless silhouette crafted from smooth black leather. Featuring a pointed toe and a refined high heel, these shoes combine elegance with a classic design that fits seamlessly into any wardrobe.

<ul>
  <li>Heel Height: 10cm</li>
  <li>Material: Leather</li>
  <li>Line Number: 5147000109</li>
</ul>","The Thrive Black Leather courts offer a sleek and timeless silhouette crafted from smooth black leather. Featuring a pointed toe and a refined high heel, these shoes combine elegance with a classic design that fits seamlessly into any wardrobe.

<ul>
  <li>Heel Height: 10cm</li>
  <li>Material: Leather</li>
  <li>Line Number: 5147000109</li>
</ul>",120.00,120.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5147000109_20.jpg?width=800,Courts,Courts,,,,,30,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56264667726204,5045659667445,5045659667445,brylie-white-pearl,https://stevemadden.co.uk/products/brylie-white-pearl?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The BRYLIE-P PRL is a striking white occasion shoe that combines elegance with playful charm. Crafted from fabric, this pointed-toe slingback is adorned with an array of delicate pearl embellishments that create a textured, eye-catching surface. A charming bow detail on the strap adds a touch of femininity, while the sleek silhouette is elevated by a slender high heel, perfect for making a statement at any special event.

<ul>
  <li>Heel Height: 10cm</li>
  <li>Material: Fabric</li>
  <li>Line Number: 5678610609</li>
</ul>","The BRYLIE-P PRL is a striking white occasion shoe that combines elegance with playful charm. Crafted from fabric, this pointed-toe slingback is adorned with an array of delicate pearl embellishments that create a textured, eye-catching surface. A charming bow detail on the strap adds a touch of femininity, while the sleek silhouette is elevated by a slender high heel, perfect for making a statement at any special event.

<ul>
  <li>Heel Height: 10cm</li>
  <li>Material: Fabric</li>
  <li>Line Number: 5678610609</li>
</ul>",140.00,140.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5678610609_20.jpg?width=800,Courts,Courts,,,,,75,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56264673952124,5045659892113,5045659892113,lindale-taupe,https://stevemadden.co.uk/products/lindale-taupe?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Lindale Taupe is a sleek and sophisticated slingback shoe designed with a glossy synthetic material in a versatile taupe colour. Featuring elegant double buckle straps and a pointed toe, this shoe combines style with a comfortable kitten heel, perfect for adding a polished finish to any outfit.<ul>
<li>Material: Synthetic</li>
<li>Line number: 5798447979</li>
</ul>","The Lindale Taupe is a sleek and sophisticated slingback shoe designed with a glossy synthetic material in a versatile taupe colour. Featuring elegant double buckle straps and a pointed toe, this shoe combines style with a comfortable kitten heel, perfect for adding a polished finish to any outfit.<ul>
<li>Material: Synthetic</li>
<li>Line number: 5798447979</li>
</ul>",39.00,39.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5798447979_20.jpg?width=800,Courts,Courts,,,,,5,,,,,,,,TRUE,TRUE
